"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CDK4",0,0.700485144280826,0.543,0.233,0
"CDKN2A",0,1.27987595893675,0.292,0.092,0
"CDKN2AIPNL",0,0.313204585779732,0.276,0.103,0
"CDKN2B",0,0.280718286709927,0.156,0.026,0
"CDS1",0,0.457222265739421,0.326,0.037,0
"CDV3",0,0.526121308282594,0.561,0.333,0
"CEACAM5",0,0.995697651248171,0.213,0.015,0
"CEACAM6",0,2.76404245770415,0.82,0.084,0
"CEBPB",0,0.300654624044327,0.741,0.481,0
"CEBPD",0,1.55345796726442,0.827,0.316,0
"ADA2",0,-0.504125761635077,0.023,0.236,0
"CELF1",0,0.598136437857913,0.552,0.27,0
"CENPB",0,0.372351809561573,0.29,0.072,0
"CENPV",0,0.302473209160427,0.22,0.064,0
"CEP170B",0,0.300158275085247,0.206,0.025,0
"CEP70",0,0.266230805694988,0.207,0.038,0
"CERS2",0,0.540296673763044,0.464,0.209,0
"CERS6",0,0.324503467010736,0.288,0.108,0
"CES2",0,0.386672370985278,0.294,0.085,0
"CETN2",0,0.598951818782476,0.443,0.191,0
"CFAP36",0,0.444282782918574,0.399,0.174,0
"CFAP97",0,0.347268367098166,0.347,0.152,0
"CFLAR",0,0.781250590621152,0.733,0.458,0
"CGN",0,0.510645947592775,0.318,0.02,0
"CH25H",0,0.46958405690396,0.198,0.039,0
"CHCHD1",0,0.573593572643356,0.559,0.285,0
"CHCHD10",0,0.48754034897864,0.769,0.531,0
"CHCHD2",0,1.22466802005556,0.963,0.912,0
"CHCHD5",0,0.532390885702301,0.551,0.295,0
"CHD2",0,0.518222511199778,0.461,0.222,0
"CHD4",0,0.572978654954395,0.535,0.242,0
"CHI3L1",0,0.741397592002733,0.235,0.06,0
"CHID1",0,0.372299550257372,0.455,0.244,0
"CHKA",0,0.391991474662458,0.285,0.066,0
"CHL1",0,0.355129326495107,0.218,0.012,0
"CHMP1A",0,0.325871841291119,0.341,0.162,0
"CHMP2A",0,0.84597432490217,0.812,0.539,0
"CHMP2B",0,0.522239369852122,0.569,0.317,0
"CHMP3",0,0.593877679159822,0.595,0.317,0
"CHMP4B",0,1.00656881174119,0.723,0.372,0
"CHMP4C",0,0.498782307583663,0.323,0.027,0
"CHMP5",0,0.445709157319762,0.62,0.403,0
"CHP1",0,0.994995477590381,0.674,0.266,0
"CHPF",0,0.320972660930024,0.317,0.106,0
"CHST15",0,0.262625235440677,0.193,0.051,0
"CHTF8",0,0.305914723177114,0.327,0.149,0
"CHTOP",0,0.486092835406704,0.484,0.238,0
"CIB1",0,0.941830718908954,0.858,0.665,0
"CISD1",0,0.636640018851218,0.499,0.196,0
"CISD2",0,0.460138068054503,0.542,0.327,0
"CISD3",0,0.699568997260852,0.583,0.294,0
"CIT",0,0.293983419630056,0.15,0.02,0
"CIZ1",0,0.266667471433773,0.255,0.097,0
"CKAP4",0,0.527915580885107,0.408,0.11,0
"CKB",0,0.900629854958055,0.543,0.104,0
"CKS1B",0,0.822305065295973,0.541,0.215,0
"CKS2",0,0.69937764999575,0.517,0.275,0
"CLCF1",0,0.432144758662666,0.238,0.028,0
"CLDN1",0,0.40110472153354,0.252,0.044,0
"CLDN10",0,0.714403612453367,0.252,0.017,0
"CLDN12",0,0.335437126298043,0.235,0.027,0
"CLDN3",0,2.33149458772717,0.82,0.074,0
"CLDN4",0,2.94285590838493,0.943,0.121,0
"CLDN7",0,1.37359175733173,0.732,0.123,0
"CLEC2B",0,-0.64819494264931,0.16,0.49,0
"CLEC2D",0,-0.394859405447887,0.082,0.261,0
